ID,Cell,Case,Class,AngleCh1,AngleStatusCh1,AreaCh1,AreaStatusCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,AvgIntenStatusCh1,AvgIntenStatusCh2,AvgIntenStatusCh3,AvgIntenStatusCh4,ConvexHullAreaRatioCh1,ConvexHullAreaRatioStatusCh1,ConvexHullPerimRatioCh1,ConvexHullPerimRatioStatusCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,DiffIntenDensityStatusCh1,DiffIntenDensityStatusCh3,DiffIntenDensityStatusCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EntropyIntenStatusCh1,EntropyIntenStatusCh3,EntropyIntenStatusCh4,EqCircDiamCh1,EqCircDiamStatusCh1,EqEllipseLWRCh1,EqEllipseLWRStatusCh1,EqEllipseOblateVolCh1,EqEllipseOblateVolStatusCh1,EqEllipseProlateVolCh1,EqEllipseProlateVolStatusCh1,EqSphereAreaCh1,EqSphereAreaStatusCh1,EqSphereVolCh1,EqSphereVolStatusCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberAlign2StatusCh3,FiberAlign2StatusCh4,FiberLengthCh1,FiberLengthStatusCh1,FiberWidthCh1,FiberWidthStatusCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocASMStatusCh3,IntenCoocASMStatusCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocContrastStatusCh3,IntenCoocContrastStatusCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocEntropyStatusCh3,IntenCoocEntropyStatusCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,IntenCoocMaxStatusCh3,IntenCoocMaxStatusCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,KurtIntenStatusCh1,KurtIntenStatusCh3,KurtIntenStatusCh4,LengthCh1,LengthStatusCh1,MemberAvgAvgIntenStatusCh2,MemberAvgTotalIntenStatusCh2,NeighborAvgDistCh1,NeighborAvgDistStatusCh1,NeighborMinDistCh1,NeighborMinDistStatusCh1,NeighborVarDistCh1,NeighborVarDistStatusCh1,PerimCh1,PerimStatusCh1,ShapeBFRCh1,ShapeBFRStatusCh1,ShapeLWRCh1,ShapeLWRStatusCh1,ShapeP2ACh1,ShapeP2AStatusCh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SkewIntenStatusCh1,SkewIntenStatusCh3,SkewIntenStatusCh4,SpotFiberCountCh3,SpotFiberCountCh4,SpotFiberCountStatusCh3,SpotFiberCountStatusCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,TotalIntenStatusCh1,TotalIntenStatusCh2,TotalIntenStatusCh3,TotalIntenStatusCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,VarIntenStatusCh1,VarIntenStatusCh3,VarIntenStatusCh4,WidthCh1,WidthStatusCh1,XCentroid,YCentroid
1550,208341327,Train,WS,173.3932533911,1,310,0,229.652027027,502.9695945946,469.6689189189,226.3885135135,1,1,1,0,1.1935742972,0,0.8853263545,0,112.04283054,230.6685288641,119.5065176909,1,1,0,7.5653037356,7.8707213977,6.8722134418,1,1,0,19.875592317,0,2.7981481283,0,696.7780607772,0,249.0140009823,0,1241.052154195,0,4111.1077768107,0,0.4737444097,0.3757216644,0,0,38.2786380718,0,8.5229749694,0,0.007087589,0.0218264732,0,0,11.6382225554,4.9531692487,0,0,7.4069442624,6.5674647165,1,0,0.0289855072,0.134057971,2,0,-0.9676277787,-0.1249261405,-0.5861705363,0,0,0,35.5207096166,0,0,0,220.2580566501,0,37.6450181603,0,94.4275992089,0,93.6032260824,0,0.6116194396,0,2.4872217439,0,2.1370835746,0,0.0619344103,0.3210488672,0.841032661,2,2,0,3,5,0,0,67977,148879,139022,67011,1,1,1,0,123.3147910779,258.7397834127,230.6890553829,1,1,1,14.281279787,0,150,278
1551,208394048,Train,PS,27.4851571719,2,224,0,194.8317757009,559.6121495327,180.5934579439,492.8551401869,1,1,0,1,1.0548712206,0,0.9485513293,0,91.5984654731,120.7237851662,236.3299232737,0,0,1,7.2530121966,6.6691092483,7.2170726044,1,0,1,16.89978234,0,1.8508475983,0,348.3594051626,0,188.2161478284,0,897.2471655329,0,2527.2136337818,0,0.4353429394,0.0460833659,0,2,20.6263897146,0,11.3450543006,0,0.021613206,0.0128548682,0,0,6.4171071223,7.9482966142,0,0,6.5976254478,6.8723442961,0,0,0.116751269,0.0721649485,0,2,-0.8233213559,0.6093139505,-0.9862905521,0,0,0,24.3076471213,0,0,0,234.4075898382,0,26.7956595294,0,98.941005979,0,63.9428880304,0,0.6318162693,0,1.6642729216,0,1.3904080062,0,0.24105225,1.1333549668,0.1378480354,0,0,2,2,4,0,0,41694,119757,38647,105471,0,1,0,1,110.4184467507,178.7424350512,321.293752316,1,0,1,14.6055654733,0,175,346
1552,208396157,Test,PS,10.3467885555,2,242,0,58.7229437229,5.9090909091,77.4978354978,3.1948051948,0,2,0,2,1.2313965341,0,0.8203479141,0,67.687804878,112.9219512195,7.4097560976,0,0,2,6.4171828796,3.8272183255,3.1876083607,0,2,2,17.5582090082,0,2.1111913123,0,417.2566964505,0,197.6404004743,0,968.5238095238,0,2834.2572461737,0,0.7652908855,0,1,2,36.5780571065,0,7.0279184401,0,0.2535813067,0.0338429138,1,0,3.2127380952,14.7667857143,2,1,3.8749924235,5.8809385435,2,0,0.5,0.1523809524,1,0,8.4087659172,12.2968797503,1.1700989461,1,1,0,28.2966398838,0,0,0,221.2096470666,0,23.5476190476,0,102.0342692123,0,87.2119510932,0,0.5628213225,0,1.8611868169,0,2.3544649044,0,2.6879469174,3.1737416913,1.2698651121,1,1,0,2,8,0,0,13565,1365,17902,738,0,2,0,2,68.8588577268,171.5011106311,3.6622762575,0,0,2,15.2035462679,0,201,399
1553,208399874,Test,WS,175.1364487118,1,206,0,312.2741116751,275.2791878173,89.6954314721,278.9187817259,1,0,0,0,1.0579710145,0,0.9630162983,0,123.9025069638,58.4707520891,84.9888579387,1,0,0,7.3262921113,6.3066763847,7.1828166671,1,0,1,16.2146409983,0,1.5370912503,0,280.3952904289,0,182.4194174359,0,825.970521542,0,2232.1359136612,0,0.4382651856,0.2659133889,0,0,17.278543373,0,12.5574526227,0,0.0244464147,0.0105371603,0,0,8.6650832091,6.0820448336,0,0,6.6014094229,6.9103660284,0,0,0.131147541,0.0382513661,0,2,-0.6210516708,0.9741518612,-0.6853417846,0,0,0,21.856596428,0,0,0,190.1663246623,2,18.6827706288,0,88.1293632933,0,59.6719919914,0,0.6496717601,0,1.5029844914,0,1.3059301796,0,0.5473412908,1.2564421388,0.2048634496,0,0,0,1,4,0,0,61518,54230,17670,54947,1,0,0,0,199.294150354,91.3096957475,131.9920529162,1,0,0,14.5421303768,0,252,304
1554,208402978,Train,WS,33.8780018522,2,224,0,38.6168224299,270.7990654206,62.1401869159,144.6495327103,0,0,0,0,1.0467706013,0,0.9617338592,0,45.1374045802,46.1145038168,134.3944020356,0,0,0,6.1419005758,5.7017656399,6.6361897667,0,0,0,16.89978234,0,1.2382468177,0,284.9350141751,0,230.111646648,0,897.2471655329,0,2527.2136337818,0,0.495960612,0.859618502,0,1,14.7680645644,0,14.7680645644,1,0.0556098084,0.0126292979,0,0,7.8760747954,16.2864135502,0,1,6.0483603682,7.0581647623,0,1,0.2244897959,0.0812182741,0,2,-0.194121893,-0.2582657427,1.3040493303,0,0,0,19.5861782521,0,0,0,274.160598853,1,22.1010101246,0,139.9310010305,1,59.0722582577,0,0.6950375436,1,1.1886543005,0,1.180048981,0,0.6053135373,0.6823857,1.037273389,0,0,0,0,3,2,0,8264,57951,13298,30955,0,0,0,0,27.1780714451,58.3638200242,130.0155762587,0,0,0,16.4776068566,0,61,367
1555,208405219,Train,PS,7.2598722979,2,433,0,21.5966183575,4.9130434783,2.6835748792,2.3164251208,0,2,0,2,1.15,0,0.7774185904,2,38.6413612565,7.9345549738,7.3795811518,0,2,2,5.4630958695,2.8428307675,2.6525828887,2,2,2,23.5057652761,0,1.2382359266,0,766.6969973447,0,619.1849072444,0,1735.7959183674,0,6800.2019040512,0,0,0,2,2,44.3076834626,0,10.1725010072,0,0.0573092713,0.0878098804,0,0,17.1835882885,14.9055158045,1,1,5.2562125947,4.8886908194,0,0,0.1984126984,0.2720207254,0,0,0.390871352,3.6261480361,1.7829925973,0,0,0,25.9269885152,0,0,0,292.4568453478,1,52.2042474011,1,126.7384221577,0,108.9603689396,0,0.6759128467,0,1.047022899,2,2.0961285186,0,0.8422581943,1.6181222412,1.5029409715,0,0,0,0,11,2,1,8941,2034,1111,959,0,2,0,2,18.2010799744,3.4105364975,3.2323651282,0,2,2,24.7625802082,0,19,259
1556,208406956,Test,WS,131.3631775361,0,495,0,37.4143763214,176.0295983087,61.8287526427,45.4249471459,0,0,0,0,1.4637096774,1,0.8641352959,0,43.3906976744,47.7255813953,33.4534883721,0,0,0,6.2869970984,6.1950379146,5.5846770097,0,0,0,25.1249262058,0,4.3916772073,1,1763.3091750556,0,401.5115619463,0,1983.1678004535,0,8304.4907733445,0,0.1485422238,0.3455364179,2,0,64.7802615698,1,8.0255962875,0,0.0521081701,0.0671327585,0,0,6.9523649818,5.8562510819,0,0,6.2265799585,5.9291222625,0,0,0.2146226415,0.247706422,0,0,0.9191752896,4.2982095097,-0.5525737163,0,0,0,55.6435787064,1,0,0,179.3645615142,2,24.6565984232,0,76.3529255066,2,145.6117157145,0,0.5067907667,0,3.1648951753,1,3.2453399344,0,0.9049599248,1.9358571479,0.7548872173,0,0,0,6,14,1,1,17697,83262,29245,21486,0,0,0,0,25.5755227128,73.2044998121,47.0347266253,0,0,0,17.5814918426,0,311,273
1557,208335116,Test,PS,90.3774388649,0,157,0,212.98,181.5466666667,432.6266666667,203.46,1,0,1,0,1.3425925926,0,0.8494633846,0,162.7931034483,348.7777777778,129.7126436782,1,1,0,6.8054201905,5.8904868603,6.4406827054,0,0,0,14.148808026,2,1.3471804064,0,174.4099742133,0,129.4629682747,0,628.9115646259,0,1483.0581655338,0,0.2878398761,0.5072029388,0,0,26.2671970692,0,6.4645695543,0,0.0380752195,0.0125654623,0,0,4.4786184211,11.3162887688,0,0,5.9940762509,6.7401151833,0,0,0.1729323308,0.0703125,0,2,0.3662762814,-0.0762938155,-0.9617952835,0,0,0,17.4246173049,2,0,0,309.0657716632,1,31.137951048,0,135.3197457708,1,65.4635332469,0,0.585008528,0,1.1296895326,0,2.008320868,0,1.1234220665,1.0202523016,0.3343826322,0,0,0,0,2,2,0,31947,27232,64894,30519,0,0,0,0,210.5451169385,491.0673483568,150.8266833157,1,1,0,15.4242531263,0,23,278
1558,208316782,Train,WS,101.7359766743,0,291,0,119.3165467626,209.464028777,32.9388489209,76.9748201439,0,0,0,0,1.1900257954,0,0.9063965664,0,64.6299212598,20.8267716535,42.2086614173,0,2,0,7.1307849917,1.6516787589,5.7273290605,1,2,0,19.2617890582,0,2.1249621989,0,552.6680374491,0,260.08370301,0,1165.5827664399,0,3741.8682295099,0,0.348451721,0.1732842542,0,2,31.4412931951,0,9.6929875138,0,0.5948110134,0.0663624197,1,0,0.3369727047,2.4774813896,2,0,1.5981557477,5.6115891274,2,0,0.7807692308,0.2461538462,1,0,-0.769264056,16.0567504032,0.1593469284,0,1,0,28.9003782864,0,0,0,164.0623477261,2,33.7857142857,0,74.5304475542,2,82.2685614179,0,0.5976213079,0,1.712970967,0,1.7672472518,0,-0.1160870638,4.0838668677,1.0668421779,2,1,0,0,7,2,0,33170,58231,9157,21399,0,0,0,0,56.8164450775,119.8944073859,87.004937091,0,0,0,16.8714933548,0,193,212
1559,208321035,Train,WS,42.1632514715,0,190,0,305.3296703297,223.7087912088,284.6648351648,54.6428571429,1,0,1,0,1.0238095238,0,0.9805160582,1,131.3652694611,298.4191616766,58.8982035928,1,1,0,6.995244022,5.4430969611,5.3411391945,0,0,0,15.5851116726,0,1.2316410913,0,222.8798040871,0,180.9616499927,0,763.0793650794,0,1982.1128533039,0,0.3670311114,0.0222407153,0,2,13.258074789,2,13.258074789,0,0.0995464161,0.0672935566,0,0,6.6856287425,8.2245508982,0,0,5.4023793188,5.7705567681,0,0,0.3053892216,0.245508982,0,0,0.2293877983,1.2835812898,0.737040527,0,0,0,18.1838730336,2,0,0,180.0689440832,2,19.4793046759,0,69.9092342848,2,53.0322991559,0,0.6893008797,1,1.1947358485,0,1.129713555,0,-0.2355943605,1.2708173803,1.2197767337,2,0,0,1,3,0,0,55570,40715,51809,9945,1,0,0,0,100.2553941927,331.9641394222,62.8281182989,0,1,0,15.219994492,0,302,219
1560,208405395,Test,WS,3.7773634826,2,327,0,197.8621794872,249.4615384615,141.9487179487,241.2371794872,1,0,0,0,1.0231839258,0,0.972716036,1,78.0962199313,104.0962199313,137.9484536082,0,0,0,7.2175014098,6.2809054622,7.1058236011,1,0,1,20.4057011297,0,1.6058259215,0,571.2190380026,0,355.7166629026,0,1308.1360544218,0,4448.9055605927,0,0.3265380766,0.1891232264,0,2,18.0515310309,0,18.0515310309,1,0.0609140797,0.0161870808,0,0,5.1934298809,9.5592161217,0,0,6.0090961549,6.951926566,0,1,0.2364864865,0.0979020979,0,0,0.1532783157,6.3252844955,-0.7236047359,0,0,0,26.8984609383,0,0,0,197.9234793201,0,26.5599160074,0,83.8059811801,2,72.2061241235,0,0.7229428404,1,1.599432438,0,1.2235536427,0,-0.2542644513,2.1128294156,0.2198988104,2,0,0,4,3,1,0,61733,77832,44288,75266,1,0,0,0,68.992127796,167.6907752028,175.0659074492,0,0,0,16.8175036961,0,316,360
1561,208410570,Train,WS,167.4612651619,1,176,0,211.0654761905,446.380952381,70.8392857143,448.0119047619,1,1,0,1,1.0255681818,0,0.9777241433,1,85.8169934641,64.5555555556,210.8562091503,0,0,1,6.9486904882,4.5446597859,7.2494602799,0,2,1,14.9736909539,0,1.3417032595,0,206.3068796161,0,153.7649090131,0,704.380952381,0,1757.8637824591,0,0.6932888157,0.2159497886,0,0,12.9582079221,2,12.9582079221,0,0.1652545343,0.00936876,0,0,4.5169408246,8.354667806,0,0,4.624704703,6.9630028907,2,1,0.4039735099,0.0331125828,1,2,-0.7776836821,2.6203431987,-0.84360095,0,0,0,18.3232606993,0,0,0,192.9117510883,0,31.7875958066,0,81.5773017575,2,51.8328316884,0,0.6923395204,1,1.3200094253,0,1.1589012608,0,-0.3377990378,1.760746699,0.3159260685,2,0,0,2,2,0,0,35459,74992,11901,75266,0,0,0,0,95.0211843474,101.9354563739,254.6330456824,0,0,1,13.8811589891,0,291,224
1562,208322206,Train,PS,111.1384185146,0,535,0,38.1076320939,2.3170254403,94.0254403131,64.1252446184,0,2,0,0,1.5402512797,1,0.820937304,0,42.8092175777,56.2775991426,42.5777063237,0,0,0,6.2508399675,7.1225281333,5.9820403442,0,1,0,26.1146779586,0,1.9247635967,0,1310.8155922893,0,681.0267996335,0,2142.4920634921,0,9325.081711148,0,0.4102396913,0.363852578,0,0,65.72158517,1,8.5685379525,0,0.0073593546,0.0478697338,0,0,16.7381031155,5.6234422388,1,0,7.6093237157,6.1374418082,1,0,0.0387096774,0.2150537634,2,0,0.0452722587,1.3074695829,2.3581916239,0,0,0,43.0853959074,0,0,0,204.6511833579,0,30.7994850061,0,68.6959222575,2,148.5802462449,1,0.3869998764,2,1.3412562905,0,3.1195715826,0,0.5128290187,0.7015096013,1.5367536355,0,0,0,5,11,1,1,19473,1184,48047,32768,0,2,0,0,24.0972865211,58.7891297725,72.0778550631,0,0,0,32.1231640902,1,211,279
1563,208411557,Test,WS,88.3980019346,0,280,0,513.8507462687,511.9440298507,69.7947761194,241.328358209,1,1,0,0,1.0361663653,0,0.9769900359,1,158.6981891348,53.7243460765,147.3138832998,1,0,0,7.7367434348,6.4055318854,7.0782228691,1,0,1,18.9121812549,0,2.0025362459,0,507.824832852,0,253.5908320673,0,1123.6553287982,0,3541.795541051,0,0.4816042563,0.2759456582,0,0,21.0860233762,0,13.7448113155,0,0.0184502029,0.01908154,0,0,8.8810067723,9.083552056,0,0,6.8341259757,6.7937149241,0,0,0.1111111111,0.1111111111,0,0,-0.0393706995,4.7032936021,-0.0702500404,0,0,0,25.7283446032,0,0,0,232.4050366586,0,28.7397028785,0,108.7352163775,0,69.6616693832,0,0.8154073171,1,1.9214326577,0,1.3324221754,0,-0.311923458,1.7506891859,0.7627309981,2,0,0,2,3,0,0,137712,137201,18705,64676,1,1,0,0,179.7227345258,69.95509521,197.4407818313,1,0,0,13.3901880452,0,167,376
1564,208412516,Test,PS,14.5368220643,2,703,1,46.8360655738,108.9433681073,54.9687034277,194.6393442623,0,0,0,0,1.0297903641,0,0.9644374374,0,53.353307393,46.6653696498,116.53307393,0,0,0,6.4801930848,4.5699335304,6.4455421418,0,2,0,29.9250913339,1,1.3869107048,0,1674.2857494858,0,1207.2051529195,1,2813.3310657596,1,14031.5315158692,1,0.5839574951,0.433552775,0,0,26.3737506791,0,26.3737506791,1,0.2172807427,0.0808167549,1,0,2.3017684109,4.3090237403,2,0,4.2219370197,5.6760320064,2,0,0.4651162791,0.2821705426,1,0,0.5536820909,7.8989602705,-0.4263611474,0,0,0,35.8616164631,0,0,0,275.8668382286,1,21.524362614,0,135.7730604085,1,105.4950027165,0,0.7493840032,1,1.3702609794,0,1.2429789996,0,0.8983758343,2.6574891149,0.8653685522,0,1,0,6,9,1,0,31427,73101,36884,130603,0,0,0,1,39.1500603303,99.2392249049,211.6350819936,0,0,0,26.1713768418,1,490,208
1565,208314665,Test,PS,12.7896332962,2,1130,1,25.734939759,26.2734012975,20.6441149212,13.7766450417,0,0,0,0,1.4456545899,0,0.6608938525,2,38.4462151394,24.8605577689,17.1673306773,0,0,0,5.8020581824,5.3346946239,4.7831331682,2,0,0,37.9476552874,1,1.7814765048,0,3869.4012439366,1,2172.0192399077,1,4523.970521542,1,28612.3456469673,1,0.4523192036,0.5245492326,0,0,112.3856781133,1,10.4901901824,0,0.0249698509,0.0279851356,0,0,22.2958286333,18.5383564144,1,1,7.2904543927,6.9669535247,1,1,0.147442327,0.1533135509,0,0,-0.2333073445,-0.3159204731,-0.2425660715,0,0,0,61.2154821062,1,0,0,219.8496306015,0,26.7956595294,0,85.5954942277,0,245.7517365914,1,0.4415635796,2,1.4630393889,0,4.0764903743,1,0.6626616501,0.6024248165,0.7330606207,0,0,0,3,21,0,1,27768,28349,22275,14865,0,0,0,0,20.8604568198,17.671687669,13.0659257823,0,2,2,41.8413082857,1,235,346
1566,208319793,Train,WS,153.0096270503,1,256,0,278.7795918367,240.3959183673,66.0408163265,70.6530612245,1,0,0,0,1.101842871,0,0.954812662,0,105.5246636771,46.4529147982,51.8475336323,1,0,0,7.5569663063,6.4813078902,5.4577132404,1,0,0,18.0824497411,0,2.317104254,0,477.4671137028,0,206.0619900367,0,1027.2222222222,0,3095.78236772,0,0.5376101543,0.2277760358,0,0,27.0519736584,0,9.9870689553,0,0.0090010248,0.0850524684,0,0,15.682461786,5.4418946098,1,0,7.3424841279,5.608934012,1,0,0.0619469027,0.2818181818,0,0,-0.9456989515,0.3152456725,13.1192819284,0,0,1,29.7771739843,0,0,0,172.278457703,2,19.2356345668,0,73.3349040246,2,74.0780852274,0,0.5867330762,0,2.0258305392,0,1.6163300772,0,-0.0709365772,0.4467834002,2.5661859225,2,2,1,0,4,2,0,68301,58897,16180,17310,1,0,0,0,134.2154542329,44.1562897656,79.2473140008,1,0,0,14.6987486899,0,299,190
1567,208332505,Test,PS,6.9069025573,2,247,0,74.563559322,17.0677966102,155.7754237288,17.3559322034,0,2,0,0,1.1152263374,0,0.958630236,0,94.376744186,190.4139534884,15.7069767442,0,1,2,6.5534310416,6.8140830908,5.1078266668,0,0,0,17.7472156275,0,3.4285370596,1,549.0905620339,0,160.1530193471,0,989.4875283447,0,2926.7747543697,0,1,0.7119167358,1,1,30.4321139243,0,8.3697499394,0,0.0077065895,0.022787041,0,0,18.1941097434,13.977873613,1,1,7.3330699108,6.8073836514,1,0,0.03125,0.1428571429,2,0,9.4004854965,11.3062075296,-0.5228195564,1,1,0,31.3532256947,0,0,0,272.9795741314,1,20.4761904762,0,110.9434456661,0,77.6037277273,0,0.7425833216,1,2.9509327675,1,1.8815169067,0,2.9480297508,3.2382441114,0.5568045791,1,1,0,3,4,0,0,17597,4028,36763,4096,0,2,0,2,97.8150287968,240.1117421494,14.659424818,0,1,2,10.6248526027,2,374,392
1568,208333315,Train,WS,156.9779258081,1,295,0,701.8723404255,248.2695035461,50.670212766,50.0744680851,1,0,0,0,1.029109589,0,0.9687431977,1,197.9714285714,62.7142857143,44.4819047619,1,0,0,7.8602787017,4.4173194945,6.1422259866,1,2,0,19.3998681667,0,1.3129478459,0,443.8323464591,0,338.0426327323,0,1182.3537414966,0,3822.9177852368,0,0.0215632616,0.6685605311,2,1,16.9656170455,0,16.9656170455,1,0.1583500209,0.0208353361,0,0,6.3475923023,11.5969609892,0,1,4.7985266941,6.8305705828,2,0,0.3977272727,0.1302681992,1,0,-0.7813025114,2.2813592677,0.1094371,0,0,0,23.6501165742,0,0,0,221.8805390826,0,28.1128475887,0,110.7678936932,0,67.8624681819,0,0.6784886564,0,1.2838719898,0,1.1973625837,0,-0.5257121681,1.5985677831,0.8772740626,2,0,0,1,5,0,0,197928,70012,14289,14121,1,0,0,0,304.4625738582,70.9036487819,47.0887737208,1,0,0,18.4209304064,0,98,221
1569,208336843,Train,WS,53.065169413,0,150,0,549.6388888889,587.3888888889,322.7986111111,298.7222222222,1,1,1,1,1.0366666667,0,0.973821583,1,193.6053639847,222.8084291188,164.4406130268,1,1,1,6.9094404528,6.650059697,6.6917263637,0,0,0,13.8629440529,2,1.1181620888,0,149.457485137,0,133.6635239563,0,603.7551020408,0,1394.9705335396,0,0.3706006603,0.0288736224,0,2,12.0222273701,2,12.0222273701,0,0.0123176493,0.0098598903,0,0,13.5183206107,11.7103934234,0,1,6.867814885,6.9878507148,0,1,0.0687022901,0.0538461538,0,2,-0.5158320284,-0.1504492589,-0.8728838215,0,0,0,15.9723465362,2,0,0,157.3448765693,2,33.5834493845,0,65.3087995561,2,48.0889094806,0,0.6410295713,0,1.0834645099,0,1.1704364287,0,-0.7234065624,0.3324533016,-0.2843264393,2,2,2,0,1,2,2,79148,84584,46483,43016,1,0,0,0,240.2528937018,202.1171476816,169.1875785287,1,1,0,14.7419194541,0,250,190
1570,208340363,Test,PS,27.885808952,2,178,0,88.1117647059,158.4352941176,205.7647058824,18.7352941176,0,0,0,0,1.387755102,0,0.8255711777,0,96.2,214.0033898305,18.5050847458,1,1,0,6.7430132155,6.9592184361,1.2346004326,0,1,2,15.0625563688,0,1.5516673896,0,225.8365595083,0,145.5444388514,0,712.7664399093,0,1789.3474464866,0,1,0.4264470082,1,0,31.3119862005,0,6.1511322033,2,0.007464857,0.6934916136,0,1,22.7689373047,0.1697692591,1,2,7.2598799183,1.184590906,1,2,0.0202702703,0.8378378378,2,1,-0.2049099457,-0.0571908893,10.5305700293,0,0,1,21.608756532,0,0,0,198.9055717063,0,20.5017697372,0,78.6286700359,2,74.9262368075,0,0.4811997608,0,1.2609495285,0,2.3194751582,0,0.6853043962,0.7181759966,3.3779557899,0,0,1,0,3,2,0,14979,26934,34980,3185,0,0,0,2,63.133792409,157.5974131662,59.2323981417,0,0,0,17.1368925106,0,226,263
1571,208341328,Test,WS,168.0765037036,1,291,0,51.1043165468,279.1474820144,81.273381295,149.2230215827,0,0,0,0,1.0690846287,0,0.9468238298,0,54.109375,68.58203125,87.90625,0,0,0,6.3983062066,6.8342223559,5.5036130407,0,0,0,19.2617890582,0,1.9713479642,0,532.3170645763,0,270.0269431141,0,1165.5827664399,0,3741.8682295099,0,0.5725097729,0.2151088221,0,0,25.5500612527,0,11.8766771997,0,0.007204911,0.0961545029,0,0,15.0979072217,3.1552945307,0,0,7.4859923422,5.2526813349,1,0,0.0358565737,0.3026819923,2,0,6.3082609057,15.4221546314,-0.5923411179,1,1,0,28.5271166223,0,0,0,246.0768242002,0,27.71859114,0,108.780642674,0,74.8534769049,0,0.6941894312,1,1.9387000713,0,1.4693478434,0,1.8298454866,3.240980263,0.8509451519,1,1,0,2,6,0,0,14207,77603,22594,41484,0,0,0,0,38.2090978855,81.0470425395,171.8535030785,0,0,0,14.7145590209,0,99,285
1572,208394049,Train,PS,78.3187831501,0,189,0,36.8895027624,245.1933701657,46.3314917127,161.2817679558,0,0,0,0,1.0961791831,0,0.9310280368,0,52.226993865,46.1901840491,113.3128834356,0,0,0,6.0916619649,3.6518936232,6.1230741577,0,2,0,15.5422364561,0,2.0303981707,0,283.8115198896,0,139.7812133497,0,758.8866213152,0,1965.7992186416,0,0.679612813,0.7875762815,0,1,22.3474626726,0,8.9000386857,0,0.2641000202,0.0257129904,1,0,1.6108349339,8.5580537039,2,0,3.5718342775,6.3528922778,2,0,0.5209580838,0.1497005988,1,0,0.0786714787,2.3838064194,-0.7054850575,0,0,0,23.508332504,0,0,0,265.8981551619,0,30.4400455302,0,129.9762434355,1,62.4950027165,0,0.5985933201,0,1.7436471748,0,1.5626367367,0,0.7571141189,1.8399985731,0.5273547347,0,0,0,3,1,0,2,6677,44380,8386,29192,0,0,0,0,27.2098241577,79.1893356881,134.3773985747,0,0,0,13.4822760267,0,450,350
1573,208396158,Train,PS,1.7088189621,2,204,0,55.5487179487,4.8358974359,91.2461538462,2.9282051282,0,2,0,2,1.1878787879,0,0.8470449906,0,71.9682997118,137.1613832853,6.8270893372,0,0,2,5.9785443101,3.088995801,3.1060095154,0,2,2,16.1321232057,0,1.7894615693,0,297.9440078039,0,166.499249222,0,817.5850340136,0,2198.2304166346,0,0.5716125719,0,0,2,28.6432793281,0,7.5476117055,0,0.3387558219,0.0318926488,1,0,1.7014151884,12.2287389542,2,1,3.1452333097,5.6948151259,2,0,0.5862068966,0.1329479769,1,0,9.3201693029,13.3032261999,1.0699207523,1,1,0,20.7113251324,0,0,0,222.5211501754,0,34.8095238095,0,98.6444783146,0,72.3817820672,0,0.6947503117,1,1.4580471938,0,1.9284741319,0,3.0047010445,3.6030032641,1.1722314861,1,1,0,1,3,0,0,10832,943,17793,571,0,2,0,2,82.7085797546,242.3426286576,3.1857011238,0,1,2,14.20483865,0,235,399
1574,208399875,Test,PS,7.4916299114,2,163,0,39.358974359,6.108974359,49.9551282051,3.4743589744,0,2,0,2,1.2916666667,0,0.8911188762,0,54.6579925651,57.3345724907,7.7137546468,0,0,2,5.9379279768,4.7242654546,3.1373850721,0,0,2,14.4290096437,0,3.5877419535,1,301.8693693822,0,84.1390973191,0,654.0680272109,0,1572.9256453768,0,0.6733913639,1,0,1,30.289281415,0,5.8137806468,2,0.0843109277,0.0549421621,0,0,7.5258439402,11.507415606,0,1,5.406851651,5.3588204598,0,0,0.2877697842,0.1942446043,0,0,1.8832621565,2.9218325601,1.5522898689,0,0,0,26.9257679588,0,0,0,258.894593507,0,35.8917890546,0,127.2771532451,0,72.2061241235,0,0.5859107487,0,2.5977941487,1,2.3560690678,0,1.4260716275,1.7824715859,1.490970339,0,0,0,1,7,0,0,6140,953,7793,542,0,2,0,2,35.901744247,68.4228315985,4.6429553999,0,0,2,10.3648581904,2,445,355
